epoch,ts,temperature_c,temperature_f,humidity_pct,pressure_station_mbar,pressure_sealevel_mbar,dew_point_c,heat_index_c,wu_status
1786755639,2026-08-15T02:00:39+0100,16.26,61.27,76.55,1011.97,1017.95,12.1,16.3,success
1786755925,2026-08-15T02:05:25+0100,16.26,61.27,76.64,1011.93,1017.91,12.2,16.3,success
1786756221,2026-08-15T02:10:21+0100,16.22,61.2,76.82,1011.88,1017.86,12.1,16.2,success
1786756523,2026-08-15T02:15:22+0100,16.2,61.16,76.98,1011.92,1017.9,12.2,16.2,success
1786756818,2026-08-15T02:20:18+0100,16.14,61.05,76.52,1011.94,1017.92,12.0,16.1,success
1786757121,2026-08-15T02:25:21+0100,16.13,61.03,76.31,1011.82,1017.8,12.0,16.1,success
1786757416,2026-08-15T02:30:16+0100,16.08,60.94,76.15,1011.86,1017.85,11.9,16.1,success
1786757721,2026-08-15T02:35:21+0100,16.05,60.89,76.42,1011.85,1017.84,11.9,16.1,success
1786758018,2026-08-15T02:40:18+0100,16.03,60.85,76.45,1011.91,1017.9,11.9,16.0,success
1786758322,2026-08-15T02:45:22+0100,16.0,60.8,76.57,1011.73,1017.71,11.9,16.0,success
1786758625,2026-08-15T02:50:25+0100,15.97,60.75,76.82,1011.77,1017.75,11.9,16.0,success
1786758925,2026-08-15T02:55:25+0100,15.95,60.71,77.02,1011.76,1017.74,11.9,15.9,success
1786759218,2026-08-15T03:00:18+0100,15.92,60.66,77.21,1011.71,1017.7,11.9,15.9,success
1786759524,2026-08-15T03:05:24+0100,15.92,60.66,77.19,1011.8,1017.79,11.9,15.9,success
1786759823,2026-08-15T03:10:23+0100,15.89,60.6,77.78,1011.72,1017.7,12.0,15.9,success
1786760121,2026-08-15T03:15:21+0100,15.89,60.6,78.12,1011.67,1017.66,12.1,15.9,success
1786760424,2026-08-15T03:20:24+0100,15.88,60.58,77.93,1011.73,1017.72,12.0,15.9,success
1786760720,2026-08-15T03:25:20+0100,15.86,60.55,77.92,1011.68,1017.67,12.0,15.9,success
1786761019,2026-08-15T03:30:19+0100,15.86,60.55,78.23,1011.76,1017.75,12.1,15.9,success
1786761320,2026-08-15T03:35:20+0100,15.86,60.55,78.13,1011.75,1017.73,12.1,15.9,success
1786761617,2026-08-15T03:40:17+0100,15.84,60.51,78.29,1011.54,1017.53,12.1,15.8,success
1786761917,2026-08-15T03:45:17+0100,15.83,60.49,77.79,1011.58,1017.57,12.0,15.8,success
1786762222,2026-08-15T03:50:22+0100,15.81,60.46,77.9,1011.69,1017.68,12.0,15.8,success
1786762521,2026-08-15T03:55:21+0100,15.77,60.39,77.94,1011.54,1017.53,11.9,15.8,success
1786762822,2026-08-15T04:00:22+0100,15.76,60.37,78.08,1011.75,1017.75,11.9,15.8,success
1786763129,2026-08-15T04:05:29+0100,15.73,60.31,78.22,1011.67,1017.66,11.9,15.7,success
1786763418,2026-08-15T04:10:18+0100,15.74,60.33,78.17,1011.77,1017.76,11.9,15.7,success
1786763740,2026-08-15T04:15:40+0100,15.73,60.31,78.18,1011.56,1017.55,11.9,15.7,success
1786764016,2026-08-15T04:20:16+0100,15.69,60.24,78.25,1011.47,1017.46,11.9,15.7,success
1786764326,2026-08-15T04:25:26+0100,15.69,60.24,78.32,1011.55,1017.54,11.9,15.7,success
1786764617,2026-08-15T04:30:17+0100,15.66,60.19,78.36,1011.54,1017.53,11.9,15.7,success
1786764926,2026-08-15T04:35:26+0100,15.66,60.19,78.7,1011.77,1017.76,12.0,15.7,success
1786765223,2026-08-15T04:40:23+0100,15.63,60.13,78.87,1011.82,1017.81,12.0,15.6,success
1786765518,2026-08-15T04:45:18+0100,15.62,60.12,78.94,1011.89,1017.89,12.0,15.6,success
1786765818,2026-08-15T04:50:18+0100,15.6,60.08,79.17,1011.88,1017.88,12.0,15.6,success
1786766119,2026-08-15T04:55:19+0100,15.57,60.03,79.44,1011.86,1017.86,12.0,15.6,success
1786766423,2026-08-15T05:00:23+0100,15.58,60.04,79.46,1011.86,1017.86,12.0,15.6,success
1786766719,2026-08-15T05:05:19+0100,15.55,59.99,79.34,1011.9,1017.9,12.0,15.6,success
1786767023,2026-08-15T05:10:23+0100,15.52,59.94,79.06,1011.97,1017.97,11.9,15.5,success
1786767336,2026-08-15T05:15:36+0100,15.49,59.88,78.86,1011.85,1017.84,11.8,15.5,success
1786767617,2026-08-15T05:20:17+0100,15.48,59.86,79.08,1011.8,1017.8,11.9,15.5,success
1786767928,2026-08-15T05:25:28+0100,15.46,59.83,79.03,1011.85,1017.85,11.8,15.5,success
1786768221,2026-08-15T05:30:21+0100,15.42,59.76,78.66,1011.69,1017.68,11.7,15.4,success
1786768523,2026-08-15T05:35:23+0100,15.39,59.7,78.87,1011.74,1017.74,11.7,15.4,success
1786768825,2026-08-15T05:40:25+0100,15.37,59.67,78.92,1011.72,1017.71,11.7,15.4,success
1786769135,2026-08-15T05:45:35+0100,15.36,59.65,79.15,1011.74,1017.74,11.8,15.4,success
1786769419,2026-08-15T05:50:19+0100,15.36,59.65,79.42,1011.85,1017.85,11.8,15.4,success
1786769725,2026-08-15T05:55:25+0100,15.31,59.56,79.69,1011.95,1017.95,11.8,15.3,success
1786770018,2026-08-15T06:00:18+0100,15.26,59.47,79.31,1011.92,1017.92,11.7,15.3,success
1786770321,2026-08-15T06:05:21+0100,15.22,59.4,79.64,1011.96,1017.96,11.7,15.2,success
1786770671,2026-08-15T06:11:11+0100,15.16,59.29,79.69,1011.87,1017.87,11.7,15.2,success
1786770929,2026-08-15T06:15:29+0100,15.15,59.27,79.76,1011.89,1017.9,11.7,15.2,success
1786771233,2026-08-15T06:20:33+0100,15.14,59.25,79.81,1011.86,1017.87,11.7,15.1,success
1786771518,2026-08-15T06:25:18+0100,15.11,59.2,79.89,1011.78,1017.79,11.7,15.1,success
1786771816,2026-08-15T06:30:16+0100,15.13,59.23,79.63,1011.82,1017.82,11.6,15.1,success
1786772123,2026-08-15T06:35:23+0100,15.1,59.18,79.13,1011.83,1017.83,11.5,15.1,success
1786772432,2026-08-15T06:40:32+0100,15.1,59.18,79.02,1011.96,1017.96,11.5,15.1,success
1786772716,2026-08-15T06:45:16+0100,15.1,59.18,78.9,1011.91,1017.92,11.5,15.1,success
1786773016,2026-08-15T06:50:16+0100,15.11,59.2,78.86,1011.97,1017.98,11.5,15.1,success
1786773333,2026-08-15T06:55:33+0100,15.17,59.31,78.49,1011.83,1017.84,11.5,15.2,success
1786773617,2026-08-15T07:00:17+0100,15.19,59.34,78.63,1011.87,1017.87,11.5,15.2,success
1786773970,2026-08-15T07:06:10+0100,15.25,59.45,78.29,1011.91,1017.91,11.5,15.2,success
1786774235,2026-08-15T07:10:35+0100,15.27,59.49,77.92,1012.02,1018.02,11.4,15.3,success
1786774529,2026-08-15T07:15:29+0100,15.34,59.61,77.2,1012.03,1018.04,11.4,15.3,success
1786774828,2026-08-15T07:20:28+0100,15.34,59.61,76.91,1012.04,1018.05,11.3,15.3,success
1786775116,2026-08-15T07:25:16+0100,15.34,59.61,76.98,1012.0,1018.0,11.3,15.3,success
1786775421,2026-08-15T07:30:21+0100,15.37,59.67,76.73,1012.05,1018.05,11.3,15.4,success
1786775719,2026-08-15T07:35:19+0100,15.39,59.7,77.13,1012.07,1018.07,11.4,15.4,success
1786776017,2026-08-15T07:40:17+0100,15.42,59.76,76.66,1012.12,1018.12,11.3,15.4,success
1786776321,2026-08-15T07:45:21+0100,15.42,59.76,77.02,1012.2,1018.2,11.4,15.4,success
1786776623,2026-08-15T07:50:23+0100,15.45,59.81,76.98,1012.29,1018.29,11.4,15.4,success
1786776923,2026-08-15T07:55:23+0100,15.45,59.81,76.72,1012.38,1018.38,11.4,15.4,success
1786777217,2026-08-15T08:00:17+0100,15.45,59.81,76.85,1012.35,1018.35,11.4,15.4,success
1786777524,2026-08-15T08:05:24+0100,15.5,59.9,76.45,1012.48,1018.48,11.4,15.5,success
1786777817,2026-08-15T08:10:17+0100,15.53,59.95,76.45,1012.51,1018.51,11.4,15.5,success
1786778124,2026-08-15T08:15:24+0100,15.49,59.88,75.77,1012.73,1018.73,11.2,15.5,success
1786778427,2026-08-15T08:20:27+0100,15.6,60.08,75.54,1012.72,1018.72,11.3,15.6,success
1786778721,2026-08-15T08:25:21+0100,15.6,60.08,75.12,1012.6,1018.6,11.2,15.6,success
1786779034,2026-08-15T08:30:34+0100,15.58,60.04,74.87,1012.84,1018.84,11.1,15.6,success
1786779320,2026-08-15T08:35:20+0100,15.65,60.17,75.13,1012.82,1018.82,11.3,15.7,success
1786779618,2026-08-15T08:40:18+0100,15.77,60.39,74.65,1012.9,1018.9,11.3,15.8,success
1786779930,2026-08-15T08:45:30+0100,15.67,60.21,74.44,1012.85,1018.85,11.1,15.7,success
1786780227,2026-08-15T08:50:27+0100,15.54,59.97,73.9,1012.99,1018.99,10.9,15.5,success
1786780520,2026-08-15T08:55:20+0100,15.42,59.76,74.16,1012.94,1018.94,10.8,15.4,success
1786780819,2026-08-15T09:00:19+0100,15.29,59.52,74.79,1012.99,1018.99,10.8,15.3,success
1786781121,2026-08-15T09:05:21+0100,15.24,59.43,75.17,1013.09,1019.1,10.9,15.2,success
1786781419,2026-08-15T09:10:19+0100,15.08,59.14,74.61,1013.04,1019.05,10.6,15.1,success
1786781729,2026-08-15T09:15:29+0100,15.1,59.18,74.59,1013.05,1019.07,10.6,15.1,success
1786782063,2026-08-15T09:21:03+0100,14.99,58.98,74.69,1013.13,1019.15,10.5,15.0,success
1786782324,2026-08-15T09:25:24+0100,14.91,58.84,75.18,1013.08,1019.1,10.6,14.9,success
1786782617,2026-08-15T09:30:17+0100,15.02,59.04,74.93,1013.11,1019.12,10.6,15.0,success
1786782925,2026-08-15T09:35:25+0100,15.21,59.38,74.61,1013.11,1019.12,10.7,15.2,success
1786783225,2026-08-15T09:40:25+0100,15.43,59.77,74.77,1013.05,1019.05,11.0,15.4,success
1786783529,2026-08-15T09:45:29+0100,15.6,60.08,74.74,1012.95,1018.95,11.1,15.6,success
1786783830,2026-08-15T09:50:30+0100,15.58,60.04,74.36,1012.98,1018.98,11.0,15.6,success
1786784127,2026-08-15T09:55:26+0100,15.87,60.57,74.56,1013.03,1019.02,11.4,15.9,success
1786784428,2026-08-15T10:00:28+0100,15.89,60.6,75.07,1012.88,1018.87,11.5,15.9,success
1786784717,2026-08-15T10:05:17+0100,16.24,61.23,72.16,1012.76,1018.75,11.2,16.2,success
1786785022,2026-08-15T10:10:21+0100,16.52,61.74,70.87,1012.84,1018.82,11.2,16.5,success
1786785320,2026-08-15T10:15:20+0100,16.86,62.35,69.33,1012.78,1018.75,11.2,16.9,success
1786785617,2026-08-15T10:20:17+0100,16.84,62.31,68.2,1012.8,1018.78,10.9,16.8,success
1786785922,2026-08-15T10:25:22+0100,17.12,62.82,67.02,1012.78,1018.75,10.9,17.1,success
1786786226,2026-08-15T10:30:26+0100,16.92,62.46,66.06,1012.76,1018.73,10.5,16.9,success
1786786532,2026-08-15T10:35:32+0100,16.9,62.42,68.08,1012.83,1018.81,11.0,16.9,success
1786786817,2026-08-15T10:40:17+0100,16.84,62.31,68.85,1012.76,1018.73,11.1,16.8,success
1786787119,2026-08-15T10:45:19+0100,16.57,61.83,69.38,1012.6,1018.58,10.9,16.6,success
1786787422,2026-08-15T10:50:22+0100,16.43,61.57,70.79,1012.58,1018.57,11.1,16.4,success
1786787717,2026-08-15T10:55:17+0100,16.45,61.61,70.54,1012.53,1018.52,11.1,16.4,success
1786788018,2026-08-15T11:00:18+0100,16.47,61.65,71.19,1012.52,1018.5,11.2,16.5,success
1786788316,2026-08-15T11:05:16+0100,16.63,61.93,67.44,1012.49,1018.47,10.6,16.6,success
1786788626,2026-08-15T11:10:26+0100,17.09,62.76,65.51,1012.49,1018.46,10.6,17.1,success
1786788916,2026-08-15T11:15:16+0100,17.26,63.07,63.18,1012.47,1018.43,10.2,17.3,success
1786789225,2026-08-15T11:20:25+0100,17.16,62.89,63.13,1012.43,1018.4,10.1,17.2,success
1786789521,2026-08-15T11:25:21+0100,17.19,62.94,63.18,1012.27,1018.23,10.1,17.2,success
1786789824,2026-08-15T11:30:24+0100,17.87,64.17,61.09,1012.32,1018.27,10.3,17.9,success
1786790115,2026-08-15T11:35:15+0100,18.21,64.78,60.2,1012.34,1018.29,10.4,18.2,success
1786790420,2026-08-15T11:40:20+0100,18.8,65.84,58.78,1012.4,1018.33,10.6,18.8,success
1786790719,2026-08-15T11:45:19+0100,19.22,66.6,58.08,1012.35,1018.28,10.8,19.2,success
1786791023,2026-08-15T11:50:23+0100,19.16,66.49,58.16,1012.4,1018.32,10.7,19.2,success
1786791317,2026-08-15T11:55:17+0100,19.54,67.17,56.52,1012.32,1018.24,10.7,19.5,success
1786791620,2026-08-15T12:00:20+0100,20.1,68.18,55.2,1012.35,1018.25,10.8,20.1,success
1786791928,2026-08-15T12:05:28+0100,20.27,68.49,53.82,1012.39,1018.29,10.6,20.3,success
1786792222,2026-08-15T12:10:22+0100,20.44,68.79,53.65,1012.32,1018.22,10.7,20.4,success
1786792520,2026-08-15T12:15:20+0100,20.55,68.99,52.11,1012.33,1018.23,10.4,20.6,success
1786792821,2026-08-15T12:20:21+0100,20.48,68.86,52.6,1012.35,1018.24,10.5,20.5,success
1786793118,2026-08-15T12:25:18+0100,20.46,68.83,52.17,1012.41,1018.31,10.3,20.5,success
1786793458,2026-08-15T12:30:58+0100,20.23,68.41,52.16,1012.43,1018.34,10.1,20.2,success
1786793721,2026-08-15T12:35:21+0100,20.23,68.41,52.8,1012.37,1018.27,10.3,20.2,success
1786794021,2026-08-15T12:40:21+0100,20.98,69.76,50.18,1012.4,1018.29,10.2,21.0,success
1786794317,2026-08-15T12:45:17+0100,21.25,70.25,49.08,1012.35,1018.23,10.1,21.2,success
1786794623,2026-08-15T12:50:23+0100,21.99,71.58,48.28,1012.27,1018.14,10.6,22.0,success
1786794919,2026-08-15T12:55:19+0100,21.94,71.49,51.48,1012.39,1018.26,11.5,21.9,success
1786795217,2026-08-15T13:00:17+0100,20.73,69.31,53.38,1012.3,1018.2,10.9,20.7,success
1786795516,2026-08-15T13:05:16+0100,20.48,68.86,53.71,1012.35,1018.25,10.8,20.5,success
1786795820,2026-08-15T13:10:20+0100,20.16,68.29,54.97,1012.41,1018.32,10.8,20.2,success
1786796118,2026-08-15T13:15:18+0100,19.69,67.44,55.65,1012.4,1018.31,10.6,19.7,success
1786796420,2026-08-15T13:20:20+0100,19.56,67.21,55.99,1012.35,1018.27,10.5,19.6,success
1786796718,2026-08-15T13:25:18+0100,19.95,67.91,55.25,1012.38,1018.29,10.7,19.9,success
1786797035,2026-08-15T13:30:35+0100,20.09,68.16,54.03,1012.33,1018.23,10.5,20.1,success
1786797316,2026-08-15T13:35:16+0100,20.18,68.32,54.83,1012.2,1018.11,10.8,20.2,success
1786797618,2026-08-15T13:40:18+0100,20.11,68.2,54.62,1012.35,1018.25,10.7,20.1,success
1786797932,2026-08-15T13:45:32+0100,20.48,68.86,52.37,1012.27,1018.17,10.4,20.5,success
1786798222,2026-08-15T13:50:22+0100,20.41,68.74,53.03,1012.18,1018.08,10.5,20.4,success
1786798520,2026-08-15T13:55:20+0100,20.18,68.32,52.9,1012.2,1018.11,10.3,20.2,success
1786798824,2026-08-15T14:00:24+0100,20.17,68.31,53.59,1012.18,1018.09,10.5,20.2,success
1786799117,2026-08-15T14:05:17+0100,20.02,68.04,53.91,1012.17,1018.08,10.4,20.0,success
1786799453,2026-08-15T14:10:53+0100,20.04,68.07,53.71,1012.17,1018.08,10.4,20.0,success
1786799718,2026-08-15T14:15:18+0100,20.33,68.59,53.17,1012.23,1018.13,10.5,20.3,success
1786800016,2026-08-15T14:20:16+0100,19.73,67.51,54.99,1012.27,1018.18,10.4,19.7,success
1786800317,2026-08-15T14:25:17+0100,19.9,67.82,54.37,1012.29,1018.2,10.4,19.9,success
1786800620,2026-08-15T14:30:20+0100,19.67,67.41,54.66,1012.4,1018.32,10.3,19.7,success
1786800918,2026-08-15T14:35:18+0100,19.96,67.93,53.33,1012.37,1018.28,10.2,20.0,success
1786801238,2026-08-15T14:40:38+0100,20.17,68.31,52.96,1012.37,1018.27,10.3,20.2,success
1786801518,2026-08-15T14:45:18+0100,19.73,67.51,53.76,1012.29,1018.2,10.1,19.7,success
1786801824,2026-08-15T14:50:24+0100,20.24,68.43,53.18,1012.32,1018.22,10.4,20.2,success
1786802124,2026-08-15T14:55:24+0100,20.19,68.34,53.23,1012.2,1018.11,10.4,20.2,success
1786802417,2026-08-15T15:00:17+0100,20.24,68.43,53.02,1012.23,1018.13,10.4,20.2,success
1786802721,2026-08-15T15:05:21+0100,19.97,67.95,53.59,1012.29,1018.19,10.3,20.0,success
1786803020,2026-08-15T15:10:20+0100,20.1,68.18,52.71,1012.28,1018.19,10.1,20.1,success
1786803319,2026-08-15T15:15:19+0100,19.77,67.59,53.49,1012.27,1018.18,10.1,19.8,success
1786803620,2026-08-15T15:20:20+0100,19.49,67.08,54.57,1012.27,1018.19,10.1,19.5,success
1786803917,2026-08-15T15:25:17+0100,19.02,66.24,55.15,1012.31,1018.24,9.8,19.0,success
1786804237,2026-08-15T15:30:37+0100,18.67,65.61,55.93,1012.26,1018.2,9.7,18.7,success
1786804518,2026-08-15T15:35:18+0100,18.92,66.06,56.22,1012.28,1018.21,10.0,18.9,success
1786804825,2026-08-15T15:40:25+0100,19.3,66.74,55.39,1012.14,1018.06,10.1,19.3,success
1786805121,2026-08-15T15:45:21+0100,19.68,67.42,54.92,1012.04,1017.96,10.4,19.7,success
1786805418,2026-08-15T15:50:18+0100,19.48,67.06,54.37,1011.99,1017.9,10.0,19.5,success
1786805719,2026-08-15T15:55:19+0100,19.5,67.1,54.78,1011.94,1017.86,10.2,19.5,success
1786806019,2026-08-15T16:00:19+0100,19.49,67.08,54.46,1011.94,1017.85,10.1,19.5,success
1786806320,2026-08-15T16:05:19+0100,19.42,66.96,54.24,1011.87,1017.79,9.9,19.4,success
1786806622,2026-08-15T16:10:22+0100,19.44,66.99,54.42,1011.75,1017.67,10.0,19.4,success
1786806923,2026-08-15T16:15:23+0100,19.55,67.19,53.84,1011.77,1017.69,9.9,19.6,success
1786807218,2026-08-15T16:20:18+0100,19.44,66.99,54.68,1011.7,1017.61,10.1,19.4,success
1786807517,2026-08-15T16:25:17+0100,19.51,67.12,54.91,1011.76,1017.67,10.2,19.5,success
1786807827,2026-08-15T16:30:27+0100,19.33,66.79,55.28,1011.79,1017.71,10.1,19.3,success
1786808124,2026-08-15T16:35:24+0100,19.22,66.6,55.23,1011.69,1017.61,10.0,19.2,success
1786808419,2026-08-15T16:40:19+0100,19.09,66.36,55.98,1011.7,1017.62,10.1,19.1,success
1786808716,2026-08-15T16:45:16+0100,19.09,66.36,55.59,1011.63,1017.55,10.0,19.1,success
1786809017,2026-08-15T16:50:17+0100,18.96,66.13,56.17,1011.76,1017.68,10.0,19.0,success
1786809319,2026-08-15T16:55:19+0100,18.97,66.15,56.71,1011.61,1017.54,10.2,19.0,success
1786809620,2026-08-15T17:00:20+0100,19.17,66.51,57.09,1011.64,1017.56,10.5,19.2,success
1786809918,2026-08-15T17:05:18+0100,18.9,66.02,57.16,1011.65,1017.57,10.2,18.9,success
1786810217,2026-08-15T17:10:17+0100,18.67,65.61,57.86,1011.62,1017.55,10.2,18.7,success
1786810521,2026-08-15T17:15:21+0100,18.69,65.64,56.8,1011.65,1017.58,9.9,18.7,success
1786810828,2026-08-15T17:20:28+0100,18.97,66.15,57.7,1011.48,1017.41,10.4,19.0,success
1786811121,2026-08-15T17:25:21+0100,18.81,65.86,57.04,1011.57,1017.49,10.1,18.8,success
1786811418,2026-08-15T17:30:18+0100,18.94,66.09,56.87,1011.51,1017.43,10.2,18.9,success
1786811718,2026-08-15T17:35:18+0100,18.47,65.25,57.81,1011.45,1017.38,10.0,18.5,success
1786812016,2026-08-15T17:40:16+0100,18.49,65.28,57.83,1011.42,1017.36,10.0,18.5,success
1786812327,2026-08-15T17:45:27+0100,18.4,65.12,58.33,1011.44,1017.37,10.1,18.4,success
1786812620,2026-08-15T17:50:20+0100,18.28,64.9,58.14,1011.41,1017.34,9.9,18.3,success
1786812934,2026-08-15T17:55:34+0100,18.37,65.07,58.59,1011.41,1017.35,10.1,18.4,success
1786813222,2026-08-15T18:00:22+0100,18.14,64.65,58.86,1011.35,1017.29,10.0,18.1,success
1786813518,2026-08-15T18:05:18+0100,17.91,64.24,59.49,1011.4,1017.35,9.9,17.9,success
1786813830,2026-08-15T18:10:30+0100,17.95,64.31,59.84,1011.54,1017.48,10.0,17.9,success
1786814126,2026-08-15T18:15:26+0100,17.86,64.15,59.73,1011.55,1017.5,9.9,17.9,success
1786814417,2026-08-15T18:20:17+0100,17.99,64.38,59.38,1011.59,1017.53,10.0,18.0,success
1786814720,2026-08-15T18:25:20+0100,17.89,64.2,59.62,1011.52,1017.47,9.9,17.9,success
1786815019,2026-08-15T18:30:19+0100,17.74,63.93,60.47,1011.45,1017.4,10.0,17.7,success
1786815324,2026-08-15T18:35:24+0100,17.84,64.11,60.04,1011.39,1017.34,10.0,17.8,success
1786815630,2026-08-15T18:40:29+0100,17.6,63.68,60.85,1011.45,1017.4,10.0,17.6,success
1786815923,2026-08-15T18:45:23+0100,17.6,63.68,60.93,1011.47,1017.42,10.0,17.6,success
1786816220,2026-08-15T18:50:20+0100,17.64,63.75,61.04,1011.29,1017.24,10.0,17.6,success
1786816518,2026-08-15T18:55:17+0100,17.48,63.46,61.32,1011.36,1017.32,10.0,17.5,success
1786816821,2026-08-15T19:00:21+0100,17.4,63.32,61.63,1011.47,1017.43,10.0,17.4,success
1786817122,2026-08-15T19:05:22+0100,17.34,63.21,61.6,1011.44,1017.39,9.9,17.3,success
1786817421,2026-08-15T19:10:21+0100,17.15,62.87,62.21,1011.41,1017.37,9.9,17.1,success
1786817730,2026-08-15T19:15:30+0100,17.06,62.71,62.83,1011.28,1017.24,9.9,17.1,success
1786818019,2026-08-15T19:20:18+0100,16.85,62.33,62.96,1011.25,1017.22,9.8,16.9,success
1786818332,2026-08-15T19:25:32+0100,16.82,62.28,63.01,1011.33,1017.3,9.7,16.8,success
1786818619,2026-08-15T19:30:19+0100,16.84,62.31,62.64,1011.44,1017.4,9.7,16.8,success
1786818929,2026-08-15T19:35:29+0100,16.77,62.19,63.06,1011.27,1017.23,9.7,16.8,success
1786819257,2026-08-15T19:40:57+0100,16.7,62.06,63.45,1011.19,1017.16,9.7,16.7,success
1786819526,2026-08-15T19:45:26+0100,16.56,61.81,64.16,1011.28,1017.25,9.8,16.6,success
1786819822,2026-08-15T19:50:22+0100,16.56,61.81,63.94,1011.31,1017.28,9.7,16.6,success
1786820126,2026-08-15T19:55:26+0100,16.52,61.74,64.25,1011.41,1017.38,9.7,16.5,success
1786820425,2026-08-15T20:00:25+0100,16.47,61.65,64.73,1011.38,1017.35,9.8,16.5,success
1786820720,2026-08-15T20:05:20+0100,16.3,61.34,65.44,1011.43,1017.41,9.8,16.3,success
1786821025,2026-08-15T20:10:25+0100,16.16,61.09,65.81,1011.44,1017.43,9.8,16.2,success
1786821325,2026-08-15T20:15:25+0100,15.96,60.73,66.36,1011.43,1017.42,9.7,16.0,success
1786821623,2026-08-15T20:20:23+0100,15.77,60.39,66.79,1011.36,1017.35,9.6,15.8,success
1786821927,2026-08-15T20:25:27+0100,15.52,59.94,67.23,1011.37,1017.36,9.5,15.5,success
1786822216,2026-08-15T20:30:16+0100,15.28,59.5,67.82,1011.35,1017.35,9.4,15.3,success
1786822540,2026-08-15T20:35:40+0100,15.07,59.13,68.17,1011.46,1017.46,9.2,15.1,success
1786822819,2026-08-15T20:40:19+0100,14.84,58.71,68.86,1011.37,1017.38,9.2,14.8,success
1786823160,2026-08-15T20:46:00+0100,14.64,58.35,69.31,1011.51,1017.53,9.1,14.6,success
1786823426,2026-08-15T20:50:26+0100,14.45,58.01,69.69,1011.55,1017.57,9.0,14.4,success
1786823729,2026-08-15T20:55:29+0100,14.26,57.67,70.19,1011.55,1017.57,8.9,14.3,success
1786824023,2026-08-15T21:00:23+0100,14.08,57.34,70.2,1011.58,1017.6,8.7,14.1,success
1786824324,2026-08-15T21:05:24+0100,13.85,56.93,70.77,1011.59,1017.62,8.6,13.8,success
1786824618,2026-08-15T21:10:17+0100,13.71,56.68,71.31,1011.59,1017.62,8.6,13.7,success
1786824918,2026-08-15T21:15:18+0100,13.55,56.39,71.84,1011.76,1017.8,8.6,13.6,success
1786825238,2026-08-15T21:20:38+0100,13.55,56.39,72.5,1011.67,1017.7,8.7,13.6,success
1786825516,2026-08-15T21:25:16+0100,13.53,56.35,72.38,1011.57,1017.61,8.7,13.5,success
1786825835,2026-08-15T21:30:35+0100,13.39,56.1,72.61,1011.55,1017.59,8.6,13.4,success
1786826117,2026-08-15T21:35:17+0100,13.28,55.9,72.8,1011.65,1017.7,8.5,13.3,success
1786826420,2026-08-15T21:40:20+0100,13.15,55.67,73.27,1011.67,1017.71,8.5,13.2,success
1786826722,2026-08-15T21:45:22+0100,13.02,55.44,73.62,1011.71,1017.76,8.4,13.0,success
1786827033,2026-08-15T21:50:33+0100,12.93,55.27,74.08,1011.65,1017.7,8.4,12.9,success
1786827329,2026-08-15T21:55:29+0100,12.79,55.02,74.16,1011.59,1017.64,8.3,12.8,success
1786827618,2026-08-15T22:00:18+0100,12.7,54.86,74.67,1011.49,1017.54,8.3,12.7,success
1786827917,2026-08-15T22:05:17+0100,12.74,54.93,74.62,1011.47,1017.52,8.3,12.7,success
1786828229,2026-08-15T22:10:29+0100,12.68,54.82,74.72,1011.42,1017.47,8.3,12.7,success
1786828527,2026-08-15T22:15:27+0100,12.63,54.73,74.83,1011.46,1017.52,8.3,12.6,success
1786828835,2026-08-15T22:20:35+0100,12.71,54.88,74.79,1011.42,1017.47,8.4,12.7,success
1786829124,2026-08-15T22:25:24+0100,12.63,54.73,74.75,1011.39,1017.44,8.3,12.6,success
1786829429,2026-08-15T22:30:28+0100,12.66,54.79,74.96,1011.47,1017.53,8.3,12.7,success
1786829718,2026-08-15T22:35:18+0100,12.58,54.64,75.39,1011.38,1017.44,8.3,12.6,success
1786830019,2026-08-15T22:40:19+0100,12.62,54.72,75.34,1011.38,1017.44,8.4,12.6,success
1786830322,2026-08-15T22:45:22+0100,12.64,54.75,74.93,1011.44,1017.49,8.3,12.6,success
1786830628,2026-08-15T22:50:28+0100,12.66,54.79,75.26,1011.5,1017.55,8.4,12.7,success
1786830916,2026-08-15T22:55:16+0100,12.65,54.77,75.13,1011.44,1017.49,8.4,12.7,success
1786831225,2026-08-15T23:00:25+0100,12.59,54.66,75.45,1011.5,1017.56,8.4,12.6,success
1786831517,2026-08-15T23:05:17+0100,12.61,54.7,75.15,1011.52,1017.58,8.3,12.6,success
1786831821,2026-08-15T23:10:21+0100,12.56,54.61,75.49,1011.62,1017.68,8.3,12.6,success
1786832129,2026-08-15T23:15:29+0100,12.56,54.61,75.3,1011.49,1017.55,8.3,12.6,success
1786832422,2026-08-15T23:20:22+0100,12.52,54.54,75.74,1011.72,1017.78,8.4,12.5,success
1786832718,2026-08-15T23:25:18+0100,12.43,54.37,75.89,1011.61,1017.67,8.3,12.4,success
1786833020,2026-08-15T23:30:20+0100,12.43,54.37,75.5,1011.48,1017.54,8.2,12.4,success
1786833359,2026-08-15T23:35:59+0100,12.33,54.19,75.79,1011.48,1017.55,8.2,12.3,success
1786833617,2026-08-15T23:40:17+0100,12.29,54.12,75.87,1011.32,1017.38,8.2,12.3,success
1786833923,2026-08-15T23:45:23+0100,12.25,54.05,76.16,1011.34,1017.4,8.2,12.2,success
